link,tag,text
https://pec.ac.in/events/know-your-department-orientation-program,<p>,"Quick LinksOrientation program for 1st year BE students was held on 29th July to 1st August 2016 in new academic block. A welcome note was given to the students by honorable chief guest Dr. Satish Kumar, DRDO and PEC Alumnus (Batch 1980). The second day started with introduction of various functionaries of the institute i.e., DAA, DSA, TPO followed by the introduction of departments by the respective HOD’s. The main point of enthusiasm for students was “Know Your Department”. The Department coordinated an expert lecture delivered by Mr. Manish from Infosys to give an insight of various technological aspects and the new opportunities in the domain of Computer Science and Engineering. The idea was to motivate and built zeal in fresh students for innovation in the upcoming 4 years of their graduation. The students interacted and responded with the queries related to placements, coding skills and study approach. After the expert talk, the Head of Department welcomed the students with warm wishes and wished them good luck for next 4 years. All CSE faculty members introduced themselves and briefed about their area of expertise to the students. The session concluded with a visit of the newly admitted students to various departmental labs and lecture halls in order to familiarize them with the available facilities in the department.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/events/infosys-foundation-program-non-cse-students,<p>,"Quick Links(One-month Programme organized by CSE Department)Department of Computer Science and Engineering organized a one-month Foundation Program in collaboration with Infosys for the non-CSE students of PEC w.e.f 23rd May to 24th June, 2016. According to Head of Department, Prof. (Dr.) Rajesh Kumar Bhatia and workshop coordinator(s), Dr. Poonam Saini and Prof. Shilpa, the idea to organize the workshop in collaboration with Infosys was to create a learning platform where the non-CSE students of PEC could congregate and get acquainted with the various technical domains and programming platforms of Computer Science and Engineering. This further would help them to design and evolve inter-disciplinary projects and excel their expertise. The students also got an opportunity to discuss their project ideas with other students from different domains in order to revitalize their innovation ability. The expert Faculty from the Department delivered the lecture and lab sessions as designed by the Infosys and the course was finished with a final evaluation of the students.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/events/research-scholars-congregation-under-crikc,<p>,"Quick Links(TEQIP-II sponsored one day workshop)Department of Computer Science and Engineering organized Research Scholars Congregation, a oneday workshop under Chandigarh Region Innovation and Knowledge Cluster (CRIKC) on November 12th, 2014. Prof. (Dr.) Manoj K. Arora, Director, PEC University of Technology and Professor Arun Kumar Grover, Vice Chancellor, Panjab University, inaugurated the workshop and enlightened the participants with their valuable keynote addresses. Vice Chancellor, Panjab University enlightened the audience with his insightful words. His address focused on inter-disciplinary research and value of computing in almost every domain of science and engineering. According to him, Computer Science and Engineering is an expanding research field driven by emerging application domains which can be integrated with applied sciences and other engineering fields to excel in research and development. Director, PEC University of Technology emphasized on original work in research and no plagiarism. His intuitive words gave all the participants a new way to look at PhD – Purity, Honesty and Dedication. All the esteemed members present in the workshop came up with an idea of forming a Research Scholars Association in order to provide a common forum to the research scholars of Chandigarh and adjoining region to interact with each other and exchange ideas. According to Head of Department, Prof. Rajesh Kumar Bhatia and workshop coordinator, Dr. Poonam Saini, the idea was to create a common interaction platform where researchers from different institutes under CRIKC could congregate and get acquainted with each other’s expertise in Computer Science and Engineering domain. The research scholars got an opportunity to discuss their research ideas with co-researchers as well as eminent personalities in order to revitalize their innovation ability. The workshop arranged the expert talks from eminent professors as well as offered an opportunity to participants to present their ideas in the form of posters.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ee/amita-kumari,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/balwinder-singh-surjan,<p>,Quick Links
https://pec.ac.in/dhiraj-bharat,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/jagdish-kumar,<p>,Quick Links
https://pec.ac.in/jaimala-gambhir,<p>,Quick Links
https://pec.ac.in/loveleen-kaur,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/puneet-arora,<p>,Quick Links
https://pec.ac.in/raminder-kaur,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/rintu-khanna,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/sandeep-kaur,<p>,Quick Links
https://pec.ac.in/shiv-narayan,<p>,Quick Links
https://pec.ac.in/sulata-bhandari,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/tarlochan-kaur,<p>,Quick Links
https://pec.ac.in/tejinder-singh-saggu,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/tilak-thakur,<p>,Quick Links
https://pec.ac.in/events/research-methodology-and-pedagogy-2016,<p>,"Quick LinksThe department of Electrical Engineering of PEC University of Technology, Chandigarh organized two days workshop on “Research Methodology and Pedagogy” on 9th -10th September 2016. The workshop was sponsored by TEQIP-II and attended by faculty , PG scholars from various departments of PEC University of Technology.The workshop started with the welcome address by the Head of Department and co-ordinator of the workshop Prof(Dr) Tarlochan Kaur . She said that the primary aim of the workshop is to provide faculty, Ph.D research scholars with insights and tools to conduct relevant research that would contribute to the body of knowledge in their various areas of interest and to enhance skills for teaching better.The Director Prof. Manoj K Arora in his inaugural address said that the faculty and the research scholars must keep pace with the recent advancement in their discipline, be well versed with the latest development in Research Methodology to apply them for betterment of industry and societyDr. Jayanti Roy, Deputy Director UGC – Human Resource Development, Panjab University, spoke about thinking skills for research and “Teaching Better: Why and How”. Dr. Hari Singh, Prof. NIT Kurukshetra discussed Research Methodology, Statistical tools and design of experiments with Taguchi Method along with case studies. Dr. S.K Sharma Chairman Sociology Department, Panjab University enlightened the audience about research ethics.On day 2, Dr. Manmeet Kaur, PGIMER, discussed qualitative and quantitative research. Dr. Rupak Chakarwarty from Punjab University enlightened the audience about Web-based Learning Content Management System, Publication Opportunities and Reference Management & Academic Research Engines. Prof. Dazy Zarabi, PU capped the workshop with interactive session on communication skillsThe workshop ended with the address by the Registrar and vote of thanks by Prof. Raminder Kaur of Electrical Engineering Department.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ee/department-news?page=1,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ece/programme-educational-objectives/post-graduate,<p>,"Quick LinksProgramme Educational Objectives (ME (Electronics))The ME (Electronics) programme prepares graduates toCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/expert-lectures-and-workshops-organized-electronics-and-communication-engineering-department-pec-0,<p>,"Quick LinksExpert Lectures and workshops organized by Electronics and Communication Engineering department, PEC University of Technology, Chandigarh during the Industry-Academic Expert Lecture week, 6th April to 10th April, 2015.The Electronics and Communication Engineering department, PEC University of Technology, Chandigarh successfully organised a series of expert lectures and workshops on the emerging areas of Electronics and Communication during the Industry-Academic Expert Lecture week from 6th April to 10th April, 2015. A total of 04 expert’s lectures and 2 workshops were organised. The event was successfully coordinated by Dr. Arun Kumar Singh, Assistant Professor under the guidance of Prof. Neena Gupta, Head, Department of Electronics and communication Engineering. The expert lectures and workshops were attended by a large number of undergraduate, postgraduate and PhD students, and Faculty members. The lectures were highly enlightening particularly for the younger generation of engineers / researchers to understand the technology innovations taking place in the field, around the world. The experts invited were Prof. Hema Ramachandran, Professor, Raman Research Institute, Bangalore, Dr. Meena Mishra, Scientist ‘F’, MMIC Group, SSPL, DRDO, New Delhi, Dr. Manish Hooda, Scientist E and Mr H S Jattana, Scientist E from Semi-Conductor Laboratory (SCL), Mohali The Industry-Academic Expert Lecture week was started on 6th April, 2015 with an expert lecture by Prof. Hema Ramachandran on Brain Computer Interfaces (BCI), which is a communication medium between the brain and an electronic system which can control actions using the brainwaves without any actual movement. She also explained various designing techniques for invasive and non-invasive electrodes that are generally placed inside or outside the brain in addition to the Steady State Visually Evoked Potentials (SSVEP) and motor imagery a kind of signals to visualise stimulation at specific frequencies. She further demonstrated few videos of experiments performed on monkeys and human to control the robotic arms, computers etc. Dr. Meena Mishra, Scientist at MMIC group explained the use of micro-and nanotechnology in the defence sector. She explained the operating principles of various types of Field effect transistors (FETs) such as MOSFET, CMOS, MESFET etc. The importance of selection of material for the fabrication of such devices was also highlighted. The fabrication procedures/steps were explained showing the images of state-of-art fabrication tools. The electrical characteristics (DC/RF) of transistors for various applications including switching, power amplification etc. were also been demonstrated to the students.Dr. Manish Hooda, who is actively working on micro-electro-mechanical systems (MEMS) at SCL, Mohali, gave a basic idea about MEMS. He started with the explanation of basic physical concepts behind such devices and their potential applications varying from mobile to medical to space applications. The fabrication process and characterisation techniques were explained during his presentation. He further demonstrated various fabrication facilities available at SCL Mohali. Another scientist from SCL, Mohali, Mr. H. S. Jatana delivered an expert talk on “Analog Design and MEMS”. He discussed the design aspects for designing analog VLSI circuits and applications of MEMS in day to day life. In addition to the above mentioned expert lectures, two workshops were also organized in the department during this week. The students were also exposed to the Design of MOSFET in 2D and 3D with mixed mode simulation during the workshop on Visual TCAD conducted by Mr Amit Saini, Technical Director, Cader Design Systems, New Delhi followed by the hands on training on VISUAL TCAD tool. In another workshop, Mr Varun Bhadana, VLSI Application Engineer, Entuple Technologies, New Delhi demonstrated the Custom IC design flow and ASIC design flow. The participating students were encouraged to design such ICs during the workshop. The series of expert lectures and hands on experience during the workshops were highly applauded by the students.Copyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/expert-lecture-big-insight,<p>,"Quick LinksExpert lecture on Big InsightPEC Alumnus Dr. Paramveer Dhillon (ECE 2007 batch) delivered an expert lecture on “Big Insights from Big data” on 19th January 2015 organized by the Electronics and Communication Engineering Department of PEC University of Technology, Chandigarh. The lecture was attended by undergraduate students, Research scholars and faculty of ECE department. Dr. Paramveer completed his MS and PhD from University of Pennsylvania, USA in 2010 and 2014 respectively. Currently he is a Post Doctoral Research Fellow at Massachusetts Institute of technology (MIT), USA. Dr. Dhillon explained about Big Data that is a large collection of data sets which becomes difficult to process using traditional data processing applications. He described the growth of Data sets due to increase in various data collection devices like mobile devices, remote sensing, radio-frequency identification (RFID) readers, and wireless sensor networks etc.He also guided the students about the various research opportunities available at the Universities abroad and various ways to approach the Professors. He also made them aware of the Massive Open Online Courses (MOOCs) which can be of great help to them. The lecture was highly enlightening for undergraduate students to understand the technology innovations taking place in the field. Dr. Neena Gupta, Head, Electronics & Communication Engineering Department appreciated Dr. Dhillon to share his research experience among the students.Copyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/expert-lectures-and-workshops-organized-electronics-and-communication-engineering-department-pec,<p>,"Quick LinksExpert Lectures and workshopsorganized by Electronics and Communication Engineering department, PEC University of Technology, Chandigarh during the Industry-Academic Expert Lecture week, 27th -31st Oct 2014.The Electronics and Communication Engineering department, PEC University of Technology, Chandigarh successfully organised a series of expert lectures and workshops onthe emerging areas of Electronics and Communication during the Industry-Academic Expert Lecture weekfrom 27th -31st Oct 2014.A total of 10 expert’s lectures and 2 workshops were organised.The expert lectures and workshops were attended by a large number of undergraduate, postgraduate and PhD students, and Faculty members. The lectures were highly enlightening particularly for the younger generation of engineers / researchers to understand the technology innovations taking place in the field, around the world. The experts invited were Dr Joydeep Pal,EPSRC Doctoral Price Fellow fromUniversity of Manchester, UK, Prof. E.G. Rajan, Founder President Pentagram Research Centre (P) Ltd., Hyderabad, Formerly Faculty IIT, Kanpur and Visiting Professor GeorgiaTech. University (USA), Mr. Navjit Singh Miglani, Technical Manager, Ericsson India Pvt. Ltd.,Mr. RandhirDhawan from Microsoft, Lt. CammanderTripat Pal Singh from Indian Navy, Mr. Pramod Garg from Mediatek, Mr. Varun Mahendru from Qualcom India Pvt. Ltd, Mr. Vikramvirdi, Director of Engineering, SmartplayConsulting and Solutions, Mr. NavneetKataria,Senior Engineer Application Support,Anritsu India Pvt. Ltd., and Mr. Siddique, NUVOTON, Panchkula.The Industry-Academic Expert Lecture weekwas started on 27 October, 2014with an expert lecture onExploiting Linear and Nonlinear Piezoelectricity in Novel Semiconductor Devices by Dr Joydeep Pal, EPSRC Doctoral Price Fellow. In his presentation, he showed the evidence for nonlinear effects and discussed the possible applications to light emitting diodes, quantum dot emitters and energy harvesting devices. He further showed how graphene, a wonder material can be utilised as a piezoelectric material for various applications such as pressure sensors, night vision/thermal imaging, affinity sensors(DNA sensing).Prof. E.G. Rajan, the father of a novel paradigm Symbolic Computing in the Framework of Markov’s Constructive Mathematical Logic, has received Distinguished Scientist and Man of the Millennium Award from Who is Who Bibliographical Records, Cambridge, 2000. In his talk, he described various topics of Signal, logical image and video processing system in addition to the isomorphic map and Hilbert Space. He also presented Logical Image and Video Processing using Logical 3D Image Processing System (L3DIPS) software developed by his research group which can be used for Medical Imaging Application, CAD/CAM Application etc.Mr. NavneetKataria threw light upon various topics including Antenna parameters, their measurement using Vector Network Analyser (VNA), basics of VNA and some important measurements performed on various active and passive components at radio and microwaves frequencies. He also offered the VNA to the students for hands on practice to measure such parameters at the end of his talk.Mr. Navjitsingh and Mr. Pramod Kumar discussed about the wireless technology. He made the students aware of the life cycle of wireless communication and got them acquainted with the future aspects of the same. Mr. Varun Mohendru shared his experience and expertise with the students in the area of cache design. He told the students that how does the performance of cache affects the processor. The theoretical concepts of the students were further strengthened when they were exposed with the practical designing of high performance cache being used in the industry. The experts also made the students to learn about the career options as Engineers in the various other fields like Lt. Commander Tripat pal Singh presented a case study and talked about the engineering career at Indian Navy and Mr. Vikram, Virdi shared the career Opportunities with Engineering Consultancy. All the students understood the life cycle of a product as discussed by Mr RandhirDhawan.In addition to the above mentioned expert lectures, two workshops were also organized in the department during this week. The students were also exposed to the programming of ARM processor for cortex M1 with the help of kits during the workshop on ARM Processors & PLC conducted by Mr. Siqqique. The interfacing of the processor with input output devices were also shown.In other workshop, Mr. NavneetKatariademonstrated thesignals in time and frequency domain using spectrum analyser including the demonstration of oscilloscope. He also showed the measurement of various parameters such as gain, radiation pattern, return loss etc. of microwave antennas using VNA.The series of expert lectures and hands on experience during the workshops were highly applauded by the students.Copyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/expert-lecture-electromagnetic-compatibility-and-interference-held-13-september-2014,<p>,"Quick LinksExpert Lecture on Electromagnetic compatibility and interference (EMC &EMI) held on 13 September, 2014Dr.Ajay Chakraborty, Professor, Department of Electronics and Electrical Communication Engineering, Indian Institute of Technology (IIT), Kharagpur visited PEC University of Technology on 11september, 2014. Prof.Neena Gupta, Head of Electronics and Communication Engineering (ECE) department welcomed him.He delivered an expert lecture on Electromagnetic compatibility and interference (EMC & EMI), which was attended by the faculty members, ME and PhD students of ECE department.In his lecture he explained the basic phenomena of electromagnetic interference caused due to the flow of electrical current in any transmission lines such as wires, chip interconnects etc. This interference can cause the unwanted generation, propagation of electromagnetic energy in electronic/electrical circuitry. In order to avoid these unwanted signals, our electronic devices such as mobile, laptops, etc. are need to be tested under the electromagnetic environment before the commercialisation.He further emphasized the importance of EMC & EMI measurements by giving the practical examples including the failure of computers, mobile phones, radars, aeroplanes etc. He suggested that postgraduate students should pursue their career in this area as almost all of the industries need to qualify the minimum standards of EMC & EMI measurements.Copyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/2008-batch-alumnus-returns-pec-deliver-lecture-carbon-nanoelectronic-heterodyne-sensing,<p>,"Quick LinksA 2008 batch alumnus returns to PEC to deliver lecture on Carbon Nanoelectronic Heterodyne SensingThe department of Electronics and Communication Engineering of PEC University of Technology, Chandigarh organized an expert lecture on “Carbon Nanoelectronic Heterodyne Sensing” on 14th December 2015 in the department which was attended by more than 25 enthusiastic UG, PG, Ph.D. students and Faculty members of Electronics and Communication Engineering department. The lecture was delivered by Dr. Girish K. Kulkarni, PEC alumnus (Electronics and Electrical Communication Engg) 2008 Batch. He is a Post-Doc research scholar at Michigan University, USA. Dr. Neena Gupta, Professor &Head, ECE Department, introduced the illustrious career of Dr. Kulkarni to the audience.Dr. Kulkarni discussed about his research on Nanomaterials and heterodyne sensors during last 5 to 7 Years at University of Michigan. He emphasized on carbon nano tube (CNT) and Graphene as a novel material used for sensing the systems. He further discussed about the higher education programmes and Government scholarships available for UG and PG students in abroad.The lecture was highly enlightening particularly for the younger generation of researchers to understand the technological innovations taking place in the field, around the world.Copyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ece/anshul-kumar,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/arun-kumar-singh,<p>,Quick Links
https://pec.ac.in/bipan-kaushal,<p>,Quick Links
https://pec.ac.in/deepak-bagai,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/divya-0,<p>,Quick Links
https://pec.ac.in/ece/gaurav-mani-khanal,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/jasbir-kaur,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/jyoti-kedia,<p>,Quick Links
https://pec.ac.in/ece/kalpana-lamba,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ece/kundan-kumar,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/nagendra-shah,<p>,Quick Links
https://pec.ac.in/neelam-rup-prakash,<p>,Quick Links
https://pec.ac.in/neelu-jain,<p>,Quick Links
https://pec.ac.in/neena-gupta,<p>,Quick Links
https://pec.ac.in/ece/poonam-lohan,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/rita-mahajan,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ece/shantanu-agnihotri,<p>,Quick Links
https://pec.ac.in/sukhwinder-singh,<p>,Quick Links
https://pec.ac.in/events/expert-lecture-sh-h-s-jatana-department-electronics-and-communication-engineering,<p>,"Quick LinksThe department of Electronics and Communication Engineering of PEC University of Technology, Chandigarh organized an expert lecture on “Challenges in Development of Photodetectors” on 25th Sept, 2017 in the department seminar room at 2:30 pm. The lecture was delivered by Mr. H S Jatana, Group Head - Design and Process group, SCL, Dept of Space Mohali. The lecture was well attended by the faculty members and the M. tech and PhD students of ECE department. Mr. Jatana described about the difference between Charged coupled device (CCD) and CMOS Imaging Sensor CIS technology. He also explained the challenges involved in increasing quantum efficiency, reducing dark currents/noise and integrating process issues. He also mentioned about the uniqueness of CIS technology and inherent advantages in low power and possible integration with CMOS logic. He explained the role of photo-detectors in real time applications.He explained that SCL has been a pioneer in India to develop CCD process and few products designed for various applications in satellite imagery has been developed. Pictures of real Product developed at SCL was also shown. Lastly, very briefly he touched the various CMOS process modules being developed, along with design of System on Chip (SoCs) at SCL.The lecture was highly enlightening particularly for the younger researchers to understand the technological innovations in photonics system.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/events/national-seminar-recent-advances-challenges-faced-gan-hemt-technology,<p>,"Quick LinksThe department of Electronics and Communication Engineering at PEC University of Technology has organized a one day National Seminar on “Recent Advances and Challenges Faced in GaN HEMT Technology in collaboration IEEE Chandigarh Subsection and financially supported by Defence Research and Development Organization, Govt. of India. The national seminar was jointly inaugurated by Prof. Neena Gupta, Chairperson, IEEE Chandigarh Sub-section and Prof. Neelu Jain, Head, Electronics and Communication Engineering department.Top-level scientists and engineers from reputed research organizations including Indian Institute of Science (IISc) Bengaluru, Indian Institute of Technology (IIT) Roorkee, and Solid State Physics Laboratory (SSPL) discussed about the importance of Gallium Nitride (GaN) based HEMT technology. The special sessions were focussed on the growth of GaN material, device fabrications and their electrical (DC and RF) characterisation techniques. The researchers also discussed about practical applications of GaN based HEMTs which vary from RF communication like 5G technology to defence applications such as power amplifiers, MMIC etc.. The significance of simulation and mathematical modelling of GaN materials and HEMTs predicting their performances, reliability leading to cost effectiveness without fabricating such devices were also discussed.The organisation of this seminar is timely and important as GaN HEMT technology is under International Traffic in Arms Regulations (ITAR), therefore, it’s of national importance to make India itself technologically self-sufficient to produce HEMT technology based electronic warfare, radars etc., said Dr. Arun Kumar Singh and Dr. Sanjeev Kumar, coordinators of the Seminar.A large number of delegates including scientists, engineers, faculty members, and research scholars from various institutions across India like Central Scientific Instruments Organisation (CSIO) Chandigarh , Semi-Conductor Laboratory (SCL) Mohali, Delhi University, Delhi, Indian Institute of Technology (IIT), Roorkee and Ropar, Institute of Nano Science and Technology (INST), Mohali, Indian Institutes of Science Education and Research (IISER) Mohali, Panjab University, Chandigarh, Defence Research and Development Organization participated in the seminar to discuss their research ideas with the renowned dignitaries.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ece/department-news?page=1,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ece/department-news?page=2,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/achitanand-dubey,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/alakesh-manna,<p>,Quick Links
https://pec.ac.in/ankit-yadav,<p>,Quick Links
https://pec.ac.in/me/chanderkant-susheel,<p>,Quick Links
https://pec.ac.in/d-r-prajapati,<p>,Quick Links
https://pec.ac.in/gurjeet-singh,<p>,Quick Links
https://pec.ac.in/kamal-kumar-0,<p>,Quick Links
https://pec.ac.in/me/mahesh-kumar-yadav,<p>,Quick Links
https://pec.ac.in/p-s-satsangi,<p>,Quick Links
https://pec.ac.in/perminderjit-singh,<p>,Quick Links
https://pec.ac.in/rajesh-kumar-kanda,<p>,Quick Links
https://pec.ac.in/rakesh-kumar-dang,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/s-k-soni,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/sandeep-selodkar,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/sanjay-kumar-mangal,<p>,Quick Links
https://pec.ac.in/sanjeev-kumar-0,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/sarabjit-singh,<p>,Quick Links
https://pec.ac.in/sushant-samir,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/tejbir-kaur,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/metta/physical-metallurgy-lab,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/metta/particulate-metallurgy-lab,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/metta/mineral-engineering-lab,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/metta/extractive-metallurgy-lab,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/metta/spectroscopy-lab,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/metta/industrial-metallurgy-lab,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/metta/biomaterials-lab,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/dr-j-d-sharma,<p>,Quick Links
https://pec.ac.in/metta/dr-mamta-sharma,<p>,Quick Links
https://pec.ac.in/metta/dr-rajiv-kumar,<p>,Quick Links
https://pec.ac.in/metta/dr-ranvir-singh-panwar,<p>,Quick Links
